S5RLST,S5TELS,S5COND,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5INFT,S5MATR,S5UTIL
114.73,124.59,268.55,291.06,429.87,198.34,356.92,275.49,371.68,207.33,161.67
112.69,122.53,263.12,288.02,420.12,193.76,350.55,268.19,363.42,201.7,159.87
112.3,122.58,263.76,289.06,424.76,195.21,353.93,271.21,367.43,204.64,160.41
111.55,121.54,263.53,288.27,419.27,193.18,353.75,270.82,367.86,202.21,159.37
111.51,121.95,264.2,289.54,418.86,193.39,354.93,272.0,369.9,202.83,159.96
112.94,122.58,265.94,290.6,415.9,195.0,356.15,272.07,369.77,204.59,160.53
112.44,122.52,263.96,288.38,412.71,194.39,353.12,270.6,369.39,204.53,160.21
114.13,121.43,265.64,289.95,414.52,196.72,355.89,272.75,370.13,206.01,159.99
110.7,120.37,258.91,286.37,405.65,191.43,351.08,265.31,362.38,201.11,157.5
113.81,120.97,260.23,288.25,408.81,195.26,352.93,269.32,362.4,203.14,159.12
114.93,121.11,261.97,287.97,410.89,198.45,352.55,270.63,364.46,202.41,158.11
117.03,120.74,263.07,288.3,411.3,200.52,352.24,270.21,364.98,203.28,158.92
114.33,118.9,258.13,285.55,404.25,196.53,347.54,266.17,359.92,202.05,156.88
114.02,118.23,257.33,285.95,406.09,197.56,347.44,263.84,358.26,201.99,157.08
114.94,117.95,257.5,285.86,407.6,198.27,348.48,264.63,355.81,201.19,157.8
113.75,117.34,256.9,283.87,408.36,197.54,345.57,264.37,353.75,201.32,158.62
114.02,117.24,256.56,283.73,409.45,199.52,344.3,265.25,351.86,201.47,158.91
112.67,116.8,253.67,283.9,407.17,195.1,344.08,262.48,344.77,198.4,158.29
111.98,116.62,251.37,282.3,403.26,194.95,340.88,260.55,344.61,197.06,159.03
113.31,115.24,251.21,281.39,402.41,192.73,336.98,260.22,344.06,197.62,157.87
112.91,114.6,249.53,280.42,399.02,190.56,335.37,257.62,342.73,196.32,158.59
114.78,114.99,253.62,281.39,405.43,195.19,337.36,259.97,345.69,197.99,159.48
113.2,114.69,249.84,279.67,401.61,191.08,334.31,256.29,339.91,195.55,158.52
111.59,114.44,245.43,278.09,398.13,189.29,332.46,252.96,336.88,193.48,158.77
107.86,112.61,237.42,273.56,384.14,182.27,325.08,243.55,328.12,188.05,155.34
106.92,111.34,237.16,272.95,385.01,180.61,326.42,244.29,330.01,187.41,154.71
108.01,112.71,241.46,275.32,391.05,184.71,330.08,248.36,334.0,190.07,156.92
106.17,111.8,237.77,273.55,380.6,180.48,326.93,243.24,330.11,184.65,154.0
106.95,112.25,239.49,275.44,384.56,182.08,329.6,243.97,333.83,184.61,154.71
105.14,111.54,237.18,275.17,385.57,181.56,326.5,244.39,332.25,184.09,155.15
105.97,111.24,241.3,276.12,391.19,184.72,333.25,249.29,337.74,188.48,154.7
106.45,111.34,243.29,275.47,390.41,185.83,332.11,252.08,341.04,190.45,153.81
106.75,112.83,243.72,275.61,395.2,186.26,333.51,253.7,341.21,191.14,153.49
109.68,114.45,248.16,278.78,401.23,190.85,339.16,259.21,345.62,195.35,155.66
109.72,113.69,245.89,278.53,405.59,190.08,339.61,258.84,344.06,194.64,156.47
106.74,112.33,242.29,276.41,399.74,188.69,335.31,254.29,340.22,190.24,155.08
106.74,112.66,242.27,276.33,399.46,189.09,336.63,254.38,338.84,189.39,155.0
106.76,112.77,244.84,276.43,400.82,189.7,338.03,255.0,341.11,190.12,154.5
108.23,111.73,245.75,276.88,402.8,190.88,336.69,257.15,347.02,189.24,155.11
110.96,113.64,252.62,281.88,415.02,197.99,345.82,267.08,356.3,195.81,158.29
111.91,113.19,254.69,281.18,418.33,200.06,345.01,269.19,360.62,197.73,157.61
110.49,112.02,252.49,279.72,415.95,198.87,344.14,267.63,358.97,196.87,156.97
111.08,112.49,253.67,278.96,420.81,200.52,342.84,269.03,360.1,197.5,156.8
112.46,112.21,253.05,280.01,420.44,201.28,343.12,268.75,361.62,196.84,156.73
111.65,112.28,249.29,279.28,418.28,200.73,340.09,266.84,359.43,195.38,156.59
112.87,112.34,252.68,281.22,417.48,203.0,337.46,268.04,360.79,198.69,157.04
108.91,110.13,247.48,277.97,403.14,197.92,331.0,262.83,353.57,193.56,153.97
108.19,110.21,245.88,277.51,404.16,197.97,330.12,262.36,355.2,192.61,154.95
109.47,110.78,247.33,280.58,404.51,197.32,330.19,262.84,358.57,192.6,157.49
109.45,110.38,249.13,282.08,405.07,199.19,334.76,263.47,362.01,193.61,158.35
110.01,109.98,252.17,280.96,406.57,198.98,334.69,265.46,361.51,194.85,155.84
107.3,108.35,248.45,279.73,402.3,195.94,329.93,260.94,359.37,193.84,154.82
106.03,107.09,245.27,277.05,401.21,194.56,329.67,255.81,357.33,190.09,154.68
101.79,105.02,237.99,274.65,392.6,188.71,328.03,248.02,347.91,185.75,152.19
104.23,105.25,242.32,277.33,397.97,192.15,332.94,248.91,352.86,186.58,154.37
102.24,104.9,238.79,273.3,390.53,189.97,333.71,244.95,350.09,181.31,153.09
100.6,104.32,236.56,273.24,386.77,189.92,332.17,243.51,346.47,181.01,150.86
104.19,105.57,245.23,276.88,397.27,198.6,339.67,252.13,356.93,186.44,153.38
104.29,105.51,244.41,276.37,397.13,198.79,338.47,252.29,356.56,186.64,152.43
104.78,105.38,245.73,275.84,398.15,200.62,338.29,251.68,353.6,186.52,152.33
102.35,104.49,239.76,273.77,393.4,195.55,336.09,247.06,348.82,182.5,151.81
101.98,104.54,239.36,272.96,393.94,195.51,336.64,248.32,346.39,184.44,151.32
100.47,104.31,237.1,272.9,392.22,192.47,336.11,246.38,344.46,180.17,150.37
99.37,103.19,235.33,268.93,387.15,191.24,333.09,243.16,342.79,177.51,149.22
94.57,102.81,228.84,263.78,375.03,183.12,326.65,234.75,330.7,170.83,144.71
96.18,102.64,228.89,262.4,371.08,182.08,325.07,234.5,328.07,170.73,143.04
98.29,102.43,231.55,263.15,371.82,184.07,324.13,236.96,328.83,171.31,142.97
98.31,102.04,229.71,262.64,373.36,185.64,326.88,238.29,329.93,172.46,143.44
99.56,103.41,232.44,264.65,375.65,187.69,329.59,239.65,335.15,174.73,144.46
103.13,105.03,241.18,268.66,387.47,195.27,335.88,249.36,348.54,181.14,147.47
104.76,104.0,242.48,265.64,392.5,197.03,335.77,250.77,347.62,183.16,146.47
101.64,105.23,242.17,269.8,392.71,191.65,335.2,249.34,349.55,180.62,146.02
104.46,106.82,248.3,272.25,400.96,195.7,337.9,253.87,356.01,185.04,146.49
103.89,106.16,248.21,271.52,404.86,196.29,338.76,254.98,357.61,184.91,148.06
107.11,106.76,253.86,274.37,416.11,199.3,341.79,261.35,360.91,189.14,151.81
107.69,106.89,256.14,275.25,417.09,199.84,343.23,260.57,363.85,188.31,152.99
108.24,107.23,256.79,275.71,414.53,198.78,344.38,259.65,363.6,187.37,152.8
107.97,107.28,258.45,273.81,414.32,199.06,344.02,259.18,361.89,187.94,151.67
108.78,107.33,260.06,275.24,414.93,199.02,342.97,259.66,361.01,188.08,150.78
106.27,105.62,253.98,272.21,403.99,194.04,337.25,252.07,350.94,183.36,147.79
105.08,105.97,253.61,271.2,406.05,195.34,336.7,252.44,351.89,185.2,147.19
104.27,105.71,253.2,273.27,404.29,194.63,333.99,251.18,348.04,183.04,147.22
99.48,103.52,245.24,269.15,385.37,188.35,327.35,242.59,339.4,176.83,143.38
99.06,103.57,245.24,269.57,390.36,190.19,329.15,242.95,342.41,177.34,144.33
97.14,101.47,243.34,265.67,383.16,186.43,328.67,240.54,342.25,173.03,142.47
97.77,101.56,247.9,267.51,386.22,190.3,328.79,246.83,348.78,175.96,141.74
103.7,103.9,257.65,274.55,400.02,198.15,338.89,258.67,360.17,183.16,146.06
104.33,103.67,256.71,274.27,395.72,199.19,337.37,257.34,356.12,185.27,144.66
102.06,101.6,250.66,269.71,379.47,193.31,329.62,251.1,348.52,179.81,141.65
103.68,102.44,254.68,270.21,396.31,197.42,333.08,256.48,351.8,185.64,144.92
105.58,103.39,258.18,271.37,404.39,201.74,335.19,260.34,354.83,188.84,144.96
99.91,100.96,249.39,266.19,388.1,193.14,328.86,251.96,342.71,181.74,142.05
100.58,102.14,250.06,268.56,389.15,194.39,330.74,251.31,346.37,183.19,142.28
99.24,101.91,247.97,271.14,389.39,192.78,332.39,251.72,346.93,180.37,143.27
101.72,102.92,249.92,273.23,398.03,198.5,333.11,255.78,348.91,183.4,144.55
97.99,102.63,245.36,272.16,391.33,191.56,332.18,251.89,345.44,178.96,143.75
102.52,105.48,255.07,281.18,409.48,201.04,343.68,263.89,358.17,187.22,148.52
103.31,105.74,257.06,281.72,413.59,200.69,344.14,267.24,360.6,187.93,149.95
106.39,106.28,261.83,283.03,416.64,206.46,346.83,270.9,366.54,190.74,151.45
106.09,105.07,260.2,280.58,420.64,206.47,346.52,271.74,365.68,191.03,151.31
109.88,106.27,264.69,283.13,429.09,212.25,351.94,277.67,373.25,195.98,152.58
111.71,106.08,270.39,284.45,432.43,215.84,355.35,281.66,378.46,198.49,153.42
110.41,105.0,266.8,282.66,427.01,213.47,352.89,276.13,370.15,194.79,152.13
110.51,105.14,266.79,282.91,430.41,214.5,353.51,276.73,371.85,196.98,151.84
103.22,102.68,253.44,275.24,414.04,203.16,344.19,261.86,354.31,187.97,147.45
104.85,103.34,258.35,276.68,420.46,205.69,348.91,267.43,362.78,190.47,148.33
109.08,105.89,267.8,283.41,435.3,214.51,358.19,276.75,375.14,196.53,152.44
110.94,106.02,271.71,282.47,441.82,215.53,357.44,280.85,377.34,198.15,153.57
113.65,107.8,279.92,285.19,453.62,221.54,360.16,290.41,388.79,205.42,156.43
109.69,106.64,274.27,283.64,449.37,217.54,358.12,284.43,383.53,205.47,154.37
113.48,107.41,279.93,285.12,454.39,223.06,362.59,290.73,392.34,208.73,153.65
108.22,106.52,274.28,283.95,453.88,217.64,357.84,284.8,388.58,207.07,153.6
107.72,106.04,275.08,282.34,449.04,214.87,355.46,282.46,387.79,205.04,152.18
111.63,107.3,283.24,287.14,461.89,222.31,359.47,289.92,395.61,211.85,154.93
110.57,107.59,281.64,287.82,462.89,226.22,363.5,289.22,396.28,211.69,155.53
109.29,107.81,280.38,288.18,452.51,225.33,359.48,287.2,394.46,209.02,154.24
107.29,108.18,275.79,288.94,452.82,224.05,364.2,285.3,393.58,207.43,153.7
105.28,109.18,274.25,288.72,453.57,225.26,370.67,282.79,392.02,207.72,153.47
103.49,108.47,271.2,288.46,445.05,222.35,369.73,280.73,390.36,207.35,151.74
102.8,107.29,270.49,287.31,444.25,219.93,366.85,280.71,389.51,206.85,151.48
105.45,108.17,274.24,288.16,451.14,228.64,368.95,285.38,395.01,210.56,153.13
108.41,108.4,273.18,288.9,451.18,229.75,369.9,282.73,392.95,210.62,153.41
108.56,108.53,269.26,288.86,446.97,223.83,371.51,279.23,386.51,209.25,153.36
105.87,108.76,267.71,288.92,449.05,223.83,371.41,278.51,385.22,209.94,153.91
106.88,108.94,267.72,288.63,447.72,222.82,372.17,277.66,384.04,210.95,153.37
105.04,107.98,265.38,286.84,442.81,221.83,370.68,276.23,380.88,210.34,152.53
104.9,107.03,262.69,286.85,440.15,220.0,371.49,275.31,380.77,209.77,153.42
107.78,109.59,264.07,288.42,444.59,221.19,373.06,276.92,381.58,211.27,154.85
105.76,110.0,263.67,289.37,444.53,218.9,373.71,276.91,381.42,210.79,153.51
103.59,109.19,260.6,289.58,437.34,216.74,374.75,274.84,377.24,208.31,152.66
103.05,108.15,258.69,288.13,430.31,214.75,372.68,273.25,376.89,204.62,150.7
104.19,108.66,260.72,289.61,428.63,214.39,373.95,274.84,379.24,205.62,151.17
104.15,109.05,260.65,289.3,428.62,215.96,373.77,274.32,377.39,205.25,151.41
103.98,108.25,260.7,287.83,421.22,215.55,370.45,271.96,377.34,203.45,149.65
104.36,108.01,259.31,287.5,420.45,215.32,372.92,271.14,377.81,201.86,149.27
104.0,108.95,257.93,287.39,426.79,214.4,374.87,271.7,376.56,205.92,150.29
103.54,110.11,259.14,290.31,429.62,214.04,378.13,273.22,378.7,206.54,151.78
103.78,109.12,258.02,287.92,428.2,212.41,376.71,270.25,375.18,203.98,151.31
102.47,108.43,254.68,286.82,429.54,211.19,374.48,269.65,372.46,201.38,152.26
103.57,107.96,256.24,287.05,433.63,212.76,374.41,270.62,375.45,203.39,152.57
104.16,107.31,256.14,287.12,438.74,213.74,372.04,268.69,374.63,204.82,153.24
102.39,106.65,254.9,285.7,433.96,211.43,371.6,267.68,373.22,203.47,152.71
99.85,106.44,253.48,284.62,430.27,208.78,370.8,264.56,370.59,200.41,151.12
100.1,105.9,253.16,282.24,434.42,208.94,368.97,263.93,371.58,200.97,150.4
99.02,106.09,252.57,282.13,434.7,209.8,370.44,262.06,371.41,199.76,151.44
98.6,105.63,251.17,281.99,434.77,207.91,368.88,261.27,369.89,198.86,151.07
97.97,105.76,250.35,282.58,432.04,205.6,368.54,260.33,367.08,198.97,150.89
97.37,104.47,250.56,283.07,431.77,205.04,368.99,258.25,365.66,200.0,151.31
96.52,103.32,249.68,284.11,432.46,204.73,370.59,259.48,364.46,200.26,151.42
93.93,103.26,245.8,282.67,424.77,200.65,366.18,255.59,359.42,197.58,149.77
93.37,103.0,243.43,281.48,426.39,198.83,367.04,254.51,357.66,197.09,149.64
93.75,103.15,243.37,281.13,425.58,198.73,368.71,254.14,357.45,195.1,149.78
93.66,103.24,244.1,280.05,422.25,198.16,367.26,253.45,358.23,193.19,149.09
93.0,102.61,240.22,278.19,418.27,197.43,363.79,251.04,353.04,190.2,147.14
93.01,102.43,239.65,279.68,417.62,196.03,363.26,250.1,352.81,190.13,148.24
92.59,102.87,239.77,280.08,418.37,196.68,363.48,250.89,353.66,190.49,148.67
91.78,102.5,236.63,278.1,415.17,193.31,360.75,248.59,349.98,190.67,148.58
92.92,103.48,237.96,279.68,421.51,196.82,364.79,251.67,354.84,194.02,149.79
92.71,103.75,238.26,280.11,427.13,194.6,365.08,251.53,355.83,194.93,150.78
92.27,104.09,237.44,279.87,426.43,193.44,365.67,250.33,356.26,194.05,148.66
90.9,104.25,235.98,277.91,424.3,192.36,364.0,247.86,353.34,191.81,147.8
90.17,103.92,234.07,275.89,425.77,191.63,361.08,246.32,352.01,191.72,148.18
87.39,102.9,230.29,272.61,414.74,187.02,357.94,240.95,346.55,187.1,145.48
86.95,103.44,230.32,273.26,417.06,187.56,358.87,242.68,346.34,187.25,146.45
86.25,102.96,227.83,270.88,410.57,187.15,356.5,239.15,342.45,184.36,145.68
86.21,103.41,228.87,271.35,412.73,185.62,358.46,239.79,343.51,185.73,146.51
86.11,102.08,225.69,267.64,404.65,183.6,356.23,235.72,340.02,181.19,145.12
88.34,102.87,226.61,268.52,408.35,187.74,357.61,238.37,341.82,184.01,146.75
86.41,102.36,227.68,268.74,408.83,185.48,358.41,239.72,338.11,180.87,147.15
90.13,104.85,234.37,275.15,425.41,193.51,368.14,247.29,348.13,188.09,151.14
91.72,105.71,234.01,276.57,428.65,196.15,372.38,248.19,347.12,189.93,152.29
90.04,104.41,230.65,273.05,422.67,193.98,365.38,243.54,344.4,189.19,151.04
88.13,103.95,228.13,270.88,410.57,190.92,363.75,240.06,339.38,182.5,149.93
88.59,104.35,229.42,271.5,416.41,192.29,365.51,242.38,346.5,185.17,150.82
89.19,105.34,230.9,272.18,420.67,193.07,368.01,245.34,357.0,188.72,152.47
88.33,104.96,230.09,271.86,423.12,188.7,365.91,244.88,354.81,190.22,153.26
89.09,106.25,229.88,271.85,425.17,191.94,367.53,245.17,354.81,192.29,152.69
88.2,105.14,229.1,271.3,422.56,190.93,367.69,244.05,352.35,190.8,151.84
90.45,106.52,233.42,272.21,432.0,197.35,372.12,247.82,366.61,195.21,155.21
93.5,107.28,236.48,276.34,440.79,203.37,380.45,253.42,370.32,204.04,157.43
94.99,108.82,239.29,279.1,448.58,203.64,382.47,256.63,375.79,207.16,159.11
92.96,107.26,236.51,277.34,444.78,201.35,374.84,254.39,369.97,203.93,157.27
94.04,108.8,238.65,279.16,448.26,205.54,376.41,257.55,374.72,206.13,158.29
94.4,110.78,238.55,279.31,447.49,204.24,373.37,257.7,372.15,208.15,158.78
92.45,111.21,236.37,277.45,445.74,201.88,368.62,256.48,368.66,206.27,157.36
94.21,111.66,239.36,275.98,451.99,205.15,370.88,258.55,372.93,210.34,157.95
93.72,111.7,239.6,274.87,451.47,205.09,369.35,255.56,374.53,210.75,156.23
94.95,112.21,239.63,276.28,449.2,206.21,368.26,251.72,371.6,208.61,156.43
93.84,113.17,237.59,276.35,450.2,202.0,366.89,248.49,373.03,209.57,157.28
94.04,116.64,237.62,276.7,445.6,201.15,365.15,247.99,376.33,206.43,156.51
93.79,116.42,236.46,277.0,442.08,197.79,367.26,247.11,376.46,205.36,158.33
94.18,114.64,235.07,274.3,429.95,193.78,362.22,242.99,370.71,199.81,157.99
96.5,115.77,237.4,277.45,433.67,194.5,366.44,246.22,374.81,202.34,160.43
96.46,115.85,238.39,277.67,433.48,194.35,366.86,246.88,373.11,202.12,160.32
97.83,115.9,237.89,277.39,436.43,195.17,367.52,246.4,373.48,202.4,160.5
97.65,115.25,237.95,277.0,435.2,195.77,366.0,246.7,372.66,202.03,160.26
96.17,114.83,237.68,276.17,433.11,194.1,366.15,245.68,368.95,200.46,159.14
94.98,114.63,236.71,275.84,431.06,194.79,366.39,245.63,366.8,197.54,158.9
93.93,113.46,236.35,274.65,429.14,194.2,365.11,245.36,364.71,196.21,159.98
92.42,112.49,233.42,272.55,424.6,191.37,361.13,243.62,360.85,193.95,159.39
91.82,112.24,232.2,273.36,423.43,188.75,360.21,244.09,355.3,193.76,158.68
92.48,113.09,235.02,276.93,426.43,192.23,363.62,246.5,359.57,198.31,159.63
91.86,113.44,234.63,277.98,424.43,190.95,365.05,247.35,358.28,196.32,160.27
92.96,115.01,235.4,279.2,424.07,194.27,365.32,248.08,360.2,198.55,160.87
91.5,115.16,233.33,278.25,423.35,193.14,362.04,245.18,357.1,195.72,160.21
90.26,114.45,230.97,277.26,422.97,191.81,362.26,242.8,358.24,195.44,157.6
90.28,113.61,227.8,276.01,419.29,192.2,358.1,241.95,356.66,196.06,155.78
90.33,113.62,228.22,275.99,418.75,191.45,355.97,241.92,353.46,193.48,155.22
90.81,114.74,229.99,279.19,426.16,193.17,358.65,245.18,356.18,196.85,155.83
92.89,112.75,228.97,278.86,427.47,196.33,359.21,245.34,357.91,196.7,154.7
90.32,112.51,227.29,277.6,430.92,192.92,358.97,241.8,354.84,199.09,155.35
91.45,112.28,228.96,279.74,437.18,196.98,360.99,243.45,355.41,202.5,154.87
89.86,111.45,228.31,279.78,440.51,197.21,359.9,243.76,355.82,200.21,152.86
88.79,109.62,225.31,276.11,434.25,197.02,355.43,240.3,351.1,197.04,150.16
85.0,110.13,226.11,277.47,433.84,191.76,356.41,239.94,350.11,195.72,148.95
87.77,110.96,229.52,280.44,444.57,197.17,360.14,243.88,355.84,200.63,151.4
87.3,110.51,227.27,280.42,440.27,197.58,358.22,242.27,355.21,197.73,150.04
88.73,109.43,227.68,280.28,438.4,199.08,355.42,242.96,356.88,198.29,149.53
87.58,106.62,225.68,277.47,431.55,196.2,351.73,239.33,351.28,196.44,147.5
88.11,106.8,226.94,277.34,435.4,197.33,349.79,240.04,353.56,196.67,147.15
90.33,107.56,229.63,278.26,444.59,201.4,351.65,243.68,359.31,199.7,148.99
88.45,107.31,230.42,278.29,445.81,199.62,350.36,244.72,361.16,199.91,149.66
89.9,106.67,232.06,277.83,445.97,199.48,350.07,244.79,359.52,198.05,150.21
87.79,105.82,228.29,275.84,435.31,197.05,345.18,239.96,355.9,193.66,148.3
86.53,105.79,224.8,273.97,432.36,197.6,344.62,238.4,352.76,192.61,147.12
85.93,106.4,226.02,274.72,441.12,198.54,345.91,239.59,352.22,192.07,149.49
86.43,106.42,225.88,274.59,440.95,199.43,344.23,240.3,352.27,191.78,149.01
82.2,104.08,221.02,270.62,434.26,192.45,338.4,234.52,344.73,185.78,146.48
83.78,103.76,218.79,269.7,435.18,193.32,337.04,231.69,344.36,185.21,146.85
82.17,102.53,213.3,268.14,428.29,188.54,331.72,226.11,337.01,180.84,144.42
84.28,102.1,213.58,266.94,428.84,191.43,327.63,226.44,334.77,180.97,143.44
83.2,102.65,213.01,268.71,424.18,190.61,327.87,223.23,335.75,178.76,143.75
82.61,103.04,211.1,265.94,422.22,189.03,326.06,221.11,334.37,176.96,144.15
84.21,105.21,216.96,270.67,437.49,198.47,330.98,227.92,342.62,183.98,146.97
80.1,104.63,211.21,265.94,427.15,190.23,327.79,223.48,336.02,178.3,145.6
83.89,102.82,217.21,266.97,439.85,196.58,331.95,228.46,342.19,184.12,147.12
85.25,101.77,220.89,266.49,435.23,197.95,330.09,230.86,345.39,185.77,147.61
85.53,103.12,222.07,268.57,441.69,203.05,333.71,233.25,346.51,190.43,149.56
86.71,104.48,223.7,271.53,450.75,206.26,337.3,237.29,347.59,194.41,152.08
84.28,103.92,220.03,271.04,447.34,200.41,334.75,235.44,345.59,191.73,151.63
85.21,103.96,223.26,273.38,448.37,204.3,339.3,237.52,346.32,194.32,151.36
86.74,104.5,225.71,273.85,452.23,205.69,342.73,239.22,346.31,196.5,153.13
84.8,103.66,222.64,272.4,446.72,204.75,339.34,237.08,342.93,193.84,150.88
87.42,104.57,223.89,271.35,446.93,210.29,340.66,239.2,346.37,196.56,150.5
88.0,103.9,223.62,269.1,438.34,211.69,338.51,238.5,346.44,195.74,149.19
84.44,103.91,220.23,267.72,430.5,204.67,333.68,232.38,341.46,191.87,148.66
85.63,103.58,219.11,267.92,425.14,205.1,335.59,232.63,340.49,190.45,148.77
84.71,104.36,219.08,267.34,424.61,203.45,332.28,231.43,336.72,189.99,147.83
83.09,105.23,215.77,265.82,415.21,203.03,332.46,228.67,335.4,186.25,147.53
83.11,108.36,215.59,264.93,412.65,201.02,331.65,229.3,333.84,185.83,147.8
83.05,107.12,212.42,262.68,404.04,198.57,329.09,226.82,327.61,182.32,146.77
80.78,106.26,208.77,262.17,395.32,192.23,327.4,222.67,324.92,178.67,144.99
81.62,106.58,211.5,260.72,397.97,192.38,328.24,225.94,326.02,179.73,146.28
85.72,108.29,216.48,263.19,409.31,201.18,333.76,231.92,335.65,186.92,148.93
86.41,108.63,217.42,262.75,411.47,202.2,335.3,233.95,335.02,187.86,150.22
88.33,109.19,216.38,261.61,413.82,203.28,335.65,234.37,337.36,187.77,149.96
84.41,107.6,212.13,260.43,406.91,196.53,330.89,230.64,331.61,184.02,148.63
84.34,108.02,213.99,261.06,407.32,198.73,331.29,233.16,333.94,186.17,149.14
87.51,108.18,215.96,262.21,412.84,202.32,332.36,236.55,336.09,189.96,149.32
91.0,106.43,218.88,262.29,420.86,206.62,336.0,238.8,337.23,193.73,149.9
88.04,107.16,218.27,262.3,415.11,202.08,337.09,236.73,336.0,191.52,150.21
89.92,107.79,219.47,262.67,418.9,203.94,334.92,237.96,335.87,193.2,150.85
89.41,105.6,217.81,259.72,419.09,204.07,335.33,237.98,335.41,193.41,150.33
89.95,107.01,218.64,259.82,421.72,204.83,335.32,238.37,336.13,194.33,151.19
86.21,107.84,214.53,258.14,412.43,198.11,333.3,234.67,332.87,191.7,148.94
84.62,107.47,213.65,259.72,409.52,197.93,335.99,231.81,330.94,187.39,147.82
82.14,107.73,212.71,259.73,407.32,195.1,334.07,229.1,330.73,184.56,145.57
82.3,107.43,213.68,259.14,407.19,196.71,334.26,228.1,331.21,184.87,146.09
81.2,105.19,210.69,257.41,401.19,194.92,332.08,226.05,326.83,183.69,146.03
79.52,104.82,208.38,257.61,400.71,192.16,328.89,222.6,324.29,182.71,146.19
76.7,103.93,206.29,255.46,390.64,190.97,330.07,219.84,321.91,180.02,146.03
75.68,102.33,203.32,253.65,384.81,189.4,325.95,215.54,316.58,177.52,145.54
74.32,102.52,200.69,252.55,383.23,185.16,326.15,212.42,314.98,174.68,145.07
75.36,102.8,201.76,252.16,385.13,186.98,326.49,213.49,315.11,173.73,146.32
79.91,105.32,205.86,254.89,391.31,197.37,330.78,217.62,321.3,178.47,147.38
81.07,105.96,209.28,254.03,398.61,198.13,331.56,220.18,324.21,181.06,148.92
80.66,106.52,209.5,255.39,400.05,197.83,334.62,221.22,323.19,179.95,148.94
79.91,107.18,208.81,255.91,401.55,195.93,333.91,219.38,322.03,178.89,149.33
79.56,106.37,207.88,254.99,399.42,196.17,334.75,221.41,321.85,179.75,149.56
